Date, Time, Elapsed time (sec), Distance (km), Speed (km/h), Latitude, Longitude, Accuracy (meters), Altitude (meters)
15/07/23, 2:41 pm GMT+1, 0, 0.0, 0.0, 55.863596987962595, -4.251142451543594, 11.951416969299316, 22.95461654663086
15/07/23, 2:42 pm GMT+1, 45, 0.011015207935744375, 0.42623868584632874, 55.86356772441206, -4.251311399648671, 5.076143741607666, 21.37296001985669
15/07/23, 2:42 pm GMT+1, 46, 0.011089742482029659, 0.3888930559158325, 55.86356707103249, -4.251311124448098, 5.1357879638671875, 21.351098528131843
15/07/23, 2:42 pm GMT+1, 47, 0.011760370742638592, 0.34398233592510224, 55.86357300143339, -4.2513131730353235, 5.2366437911987305, 21.3501079082489
15/07/23, 2:42 pm GMT+1, 48, 0.011958491841382412, 0.543335509300232, 55.86357411630763, -4.2513156562881385, 5.316274642944336, 21.392844576388597
15/07/23, 2:42 pm GMT+1, 49, 0.012148003678216182, 0.2951718181371689, 55.86357504071718, -4.251318213650003, 5.303335666656494, 21.40080725122243
15/07/23, 2:42 pm GMT+1, 51, 0.012699065500716249, 0.6653536498546601, 55.863579441150726, -4.251322306572071, 5.3342108726501465, 21.543690398335457
15/07/23, 2:42 pm GMT+1, 52, 0.013357548926965885, 0.24199978709220887, 55.86357896223939, -4.251311771289385, 5.371334075927734, 21.62942738365382
15/07/23, 2:42 pm GMT+1, 53, 0.01615344221169998, 0.5865938544273377, 55.86359306303512, -4.251274586420272, 5.414803981781006, 21.765520192682743
15/07/23, 2:42 pm GMT+1, 54, 0.01616854246342594, 0.0, 55.86359316362372, -4.2512744232634905, 5.333442211151123, 21.771815532818437
15/07/23, 2:45 pm GMT+1, 261, 0.030548563826705448, 0.5837273240089417, 55.86363622382325, -4.2510567266567225, 5.057104110717773, 21.505652918480337
15/07/23, 2:45 pm GMT+1, 262, 0.03060678173622692, 0.0, 55.86363586604483, -4.251057409884482, 5.0598955154418945, 21.40384811721742
15/07/23, 2:45 pm GMT+1, 264, 0.03185432381415045, 0.7088760316371918, 55.86363024834521, -4.251074753290786, 5.065999984741211, 21.426253558136523
15/07/23, 2:45 pm GMT+1, 265, 0.033371562691922395, 3.5605496406555175, 55.863643516774175, -4.251068916079197, 5.098879814147949, 21.216741553507745
15/07/23, 2:45 pm GMT+1, 266, 0.03373153884896407, 0.0, 55.863640411310456, -4.251070578415987, 5.104829788208008, 21.265767798759043
15/07/23, 2:46 pm GMT+1, 272, 0.04015946684543907, 2.4473623037338257, 55.86369785102625, -4.251083571638716, 5.214240550994873, 22.249102918431163
15/07/23, 2:46 pm GMT+1, 273, 0.042592516952527804, 0.0, 55.863719348693444, -4.251075976398232, 5.239304542541504, 22.2488662218675
15/07/23, 2:46 pm GMT+1, 274, 0.043166291127584654, 2.4377996921539307, 55.86372277803478, -4.251082866969494, 5.315506935119629, 22.531917951069772
15/07/23, 2:46 pm GMT+1, 275, 0.043349066950088964, 2.402979898452759, 55.86372436275339, -4.251083662408311, 5.771833419799805, 22.501337902620435
15/07/23, 2:46 pm GMT+1, 276, 0.04400619206883662, 2.402979898452759, 55.863730151351724, -4.251085865659811, 7.468647003173828, 22.598463097587228
15/07/23, 2:46 pm GMT+1, 277, 0.04466705054946494, 2.402979898452759, 55.8637359572974, -4.25108820733008, 10.166267395019531, 22.77556354738772
15/07/23, 2:46 pm GMT+1, 278, 0.045328964790587345, 2.402979898452759, 55.86374177766155, -4.251090511872989, 13.636183738708496, 22.824198305606842
15/07/23, 2:46 pm GMT+1, 279, 0.045984450770452046, 2.402979898452759, 55.86374755401153, -4.251092691271763, 17.711301803588867, 22.622400390915573
15/07/23, 2:46 pm GMT+1, 280, 0.04664197602249954, 2.402979898452759, 55.86375333898825, -4.251094954668625, 22.30414581298828, 22.597768507897854
15/07/23, 2:46 pm GMT+1, 281, 0.08519715385791761, 2.402979898452759, 55.864010105772984, -4.250678241046912, 45.796077728271484, 22.597768507897854
15/07/23, 2:46 pm GMT+1, 282, 0.08740635333603207, 2.402979898452759, 55.86402802796483, -4.250693652695154, 52.193416595458984, 37.074124382808805
15/07/23, 2:46 pm GMT+1, 283, 0.09775705492112463, 2.402979898452759, 55.8641011943863, -4.250590671054243, 57.47322082519531, 38.62179324403405
15/07/23, 2:46 pm GMT+1, 284, 0.10883761973795043, 2.402979898452759, 55.86419427892001, -4.2505264853191544, 62.1457405090332, 40.23794377408922
15/07/23, 2:46 pm GMT+1, 285, 0.11355138383365247, 2.402979898452759, 55.86422765853994, -4.250479720741463, 67.77274322509766, 41.34164247382432
15/07/23, 2:46 pm GMT+1, 286, 0.1197621934020591, 2.402979898452759, 55.86427816839026, -4.250436855863754, 73.41584777832031, 41.86282170377672
15/07/23, 2:46 pm GMT+1, 287, 0.12493996711690693, 2.402979898452759, 55.86432085538536, -4.2504033706317585, 80.84416198730469, 41.90719434898347
15/07/23, 2:46 pm GMT+1, 288, 0.13007867000271855, 2.402979898452759, 55.864363241503504, -4.250370224132948, 89.23388671875, 42.48837117664516
15/07/23, 2:46 pm GMT+1, 310, 0.17863819084368496, 2.402979898452759, 55.864763268971814, -4.250054927703433, 203.36492919921875, 42.48837117664516
15/07/23, 2:46 pm GMT+1, 310, 0.17863819095005612, 0.0, 55.86476326897268, -4.250054927702752, 203.36692810058594, 42.488372802734375
15/07/23, 2:47 pm GMT+1, 347, 0.3091978773501473, 1.5689918518066406, 55.86373227068139, -4.251063171226894, 26.180160522460938, 46.218941169790924
